session_id,user_id,timestamp,traffic_source,device_type,country,product_category,visited_site,viewed_product,added_to_cart,initiated_checkout,completed_purchase,page_views,session_duration_sec,cart_value,revenue,timestamp_parsed,hour_of_day,day_of_week,day_name,is_weekend,is_bounce,cart_abandoned,checkout_abandoned
SES_002567,USER_2567,2025-12-11T05:03:50.654Z,Google,Desktop,USA,N/A,1,0,0,0,0,1,1214.0,0.0,0.0,2025-12-11 05:03:50.654000+00:00,5,3,Thursday,0,0,0,0
SES_002568,USER_946,2025-12-17T13:30:23.047Z,Direct,Desktop,USA,N/A,1,0,0,0,0,1,475.0,0.0,0.0,2025-12-17 13:30:23.047000+00:00,13,2,Wednesday,0,0,0,0
SES_002569,USER_2569,2025-12-21T09:41:31.053Z,Organic Search,Mobile,Germany,Beauty,1,1,0,0,0,1,1057.0,0.0,0.0,2025-12-21 09:41:31.053000+00:00,9,6,Sunday,1,0,0,0
SES_002570,USER_1251,2025-12-19T06:44:23.058Z,Google,Desktop,Germany,Toys,1,1,0,0,0,13,1464.0,0.0,0.0,2025-12-19 06:44:23.058000+00:00,6,4,Friday,0,0,0,0
SES_002571,USER_1180,2025-12-14T22:39:47.310Z,Instagram,Mobile,India,Home & Garden,1,1,1,1,1,9,1627.0,175.84,487.58,2025-12-14 22:39:47.310000+00:00,22,6,Sunday,1,0,0,0
SES_002572,USER_635,2025-12-22T13:07:22.016Z,Organic Search,Desktop,Germany,Books,1,1,0,0,0,13,1608.0,0.0,0.0,2025-12-22 13:07:22.016000+00:00,13,0,Monday,0,0,0,0
SES_002573,USER_2573,2025-12-17T04:39:15.589Z,Email,Desktop,Canada,N/A,1,0,0,0,0,2,195.0,0.0,0.0,2025-12-17 04:39:15.589000+00:00,4,2,Wednesday,0,0,0,0
SES_002574,USER_268,2025-12-04T12:13:08.478Z,Email,Mobile,UK,Home & Garden,1,1,0,0,0,15,530.0,0.0,0.0,2025-12-04 12:13:08.478000+00:00,12,3,Thursday,0,0,0,0
SES_002575,USER_2575,2025-12-08T05:29:03.494Z,Referral,Desktop,India,N/A,1,0,0,0,0,3,846.0,0.0,0.0,2025-12-08 05:29:03.494000+00:00,5,0,Monday,0,0,0,0
SES_002576,USER_64,2025-12-07T07:06:49.719Z,Organic Search,Desktop,Germany,Beauty,1,1,0,0,0,13,250.0,0.0,0.0,2025-12-07 07:06:49.719000+00:00,7,6,Sunday,1,0,0,0
SES_002577,USER_2577,2025-12-02T23:31:42.950Z,Google,Tablet,USA,Toys,1,1,0,0,0,5,1313.0,0.0,0.0,2025-12-02 23:31:42.950000+00:00,23,1,Tuesday,0,0,0,0
SES_002578,USER_2578,2025-12-27T19:29:15.447Z,Email,Mobile,India,Toys,1,1,0,0,0,9,2800.5,0.0,0.0,2025-12-27 19:29:15.447000+00:00,19,5,Saturday,1,0,0,0
SES_002579,USER_2579,2025-12-01T04:04:11.289Z,Referral,Desktop,Australia,Fashion,1,1,0,0,0,5,1451.0,0.0,0.0,2025-12-01 04:04:11.289000+00:00,4,0,Monday,0,0,0,0
SES_002580,USER_530,2025-12-04T01:23:26.922Z,Direct,Tablet,Canada,Home & Garden,1,1,0,0,0,12,1502.0,0.0,0.0,2025-12-04 01:23:26.922000+00:00,1,3,Thursday,0,0,0,0
SES_002581,USER_2581,2025-12-24T01:27:21.701Z,Google,Tablet,UK,Fashion,1,1,1,0,0,2,277.0,343.41,0.0,2025-12-24 01:27:21.701000+00:00,1,2,Wednesday,0,0,1,0
SES_002582,USER_1099,2025-12-20T16:34:33.243Z,Direct,Tablet,USA,Electronics,1,1,0,0,0,9,178.0,0.0,0.0,2025-12-20 16:34:33.243000+00:00,16,5,Saturday,1,0,0,0
SES_002583,USER_1990,2025-12-13T04:18:59.858Z,Organic Search,Mobile,India,N/A,1,0,0,0,0,2,712.0,0.0,0.0,2025-12-13 04:18:59.858000+00:00,4,5,Saturday,1,0,0,0
SES_002584,USER_2584,2025-12-29T09:50:39.092Z,Instagram,Mobile,USA,N/A,1,0,0,0,0,3,335.0,0.0,0.0,2025-12-29 09:50:39.092000+00:00,9,0,Monday,0,0,0,0
SES_002585,USER_2585,2025-12-16T01:30:18.519Z,Facebook,Mobile,USA,Electronics,1,1,0,0,0,2,1176.0,0.0,0.0,2025-12-16 01:30:18.519000+00:00,1,1,Tuesday,0,0,0,0
SES_002586,USER_2586,2025-12-03T23:35:53.203Z,Google,Mobile,USA,Books,1,1,0,0,0,15,356.0,0.0,0.0,2025-12-03 23:35:53.203000+00:00,23,2,Wednesday,0,0,0,0
SES_002587,USER_2587,2025-12-09T08:29:45.507Z,Organic Search,Tablet,USA,N/A,1,0,0,0,0,1,490.0,0.0,0.0,2025-12-09 08:29:45.507000+00:00,8,1,Tuesday,0,0,0,0
SES_002588,USER_2588,2025-12-27T12:49:45.184Z,Instagram,Tablet,USA,Electronics,1,1,0,0,0,9,738.0,0.0,0.0,2025-12-27 12:49:45.184000+00:00,12,5,Saturday,1,0,0,0
SES_002589,USER_2589,2025-12-29T10:05:10.092Z,Instagram,Desktop,USA,Fashion,1,1,1,0,0,2,321.0,127.41,0.0,2025-12-29 10:05:10.092000+00:00,10,0,Monday,0,0,1,0
SES_002590,USER_550,2025-12-31T09:50:26.590Z,Google,Mobile,Canada,Electronics,1,1,1,0,0,11,1413.0,282.98,0.0,2025-12-31 09:50:26.590000+00:00,9,2,Wednesday,0,0,1,0
SES_002591,USER_2591,2025-12-11T22:03:42.629Z,Instagram,Desktop,UK,Toys,1,1,1,0,0,9,1470.0,397.4,0.0,2025-12-11 22:03:42.629000+00:00,22,3,Thursday,0,0,1,0
SES_002592,USER_2592,2025-12-13T04:11:55.668Z,Email,Desktop,France,N/A,1,0,0,0,0,1,2800.5,0.0,0.0,2025-12-13 04:11:55.668000+00:00,4,5,Saturday,1,0,0,0
SES_002593,USER_1762,2025-12-12T10:10:41.982Z,Direct,Tablet,UK,Books,1,1,1,0,0,13,1557.0,250.88,0.0,2025-12-12 10:10:41.982000+00:00,10,4,Friday,0,0,1,0
SES_002594,USER_630,2025-12-25T17:41:31.609Z,Email,Desktop,Australia,Books,1,1,0,0,0,15,889.0,0.0,0.0,2025-12-25 17:41:31.609000+00:00,17,3,Thursday,0,0,0,0
SES_002595,USER_2595,2025-12-09T05:02:49.831Z,Referral,Desktop,Australia,N/A,1,0,0,0,0,3,1121.0,0.0,0.0,2025-12-09 05:02:49.831000+00:00,5,1,Tuesday,0,0,0,0
SES_002596,USER_2596,2025-12-19T12:40:06.426Z,Facebook,Unknown,Unknown,Sports,1,1,1,1,1,14,1101.0,511.67,0.0,2025-12-19 12:40:06.426000+00:00,12,4,Friday,0,0,0,0
SES_002597,USER_2597,2025-12-08T07:42:35.345Z,Organic Search,Unknown,Germany,N/A,1,0,0,0,0,3,2669.0,0.0,0.0,2025-12-08 07:42:35.345000+00:00,7,0,Monday,0,0,0,0
SES_002598,USER_2598,2025-12-27T10:18:12.232Z,Instagram,Desktop,Unknown,N/A,1,0,0,0,0,1,383.0,0.0,0.0,2025-12-27 10:18:12.232000+00:00,10,5,Saturday,1,0,0,0
SES_002599,USER_1863,2025-12-06T02:53:34.041Z,Google,Desktop,Canada,N/A,1,0,0,0,0,3,1145.0,0.0,0.0,2025-12-06 02:53:34.041000+00:00,2,5,Saturday,1,0,0,0
SES_002600,USER_2600,2025-12-14T10:32:04.849Z,Facebook,Tablet,Australia,Beauty,1,1,1,0,0,11,820.0,84.49,0.0,2025-12-14 10:32:04.849000+00:00,10,6,Sunday,1,0,1,0
SES_002601,USER_2601,2025-12-17T22:38:47.772Z,Email,Desktop,UK,Uncategorized,1,1,0,0,0,7,468.0,0.0,0.0,2025-12-17 22:38:47.772000+00:00,22,2,Wednesday,0,0,0,0
SES_002602,USER_2602,2025-12-12T12:03:53.112Z,Email,Mobile,UK,Electronics,1,1,0,0,0,14,590.0,0.0,0.0,2025-12-12 12:03:53.112000+00:00,12,4,Friday,0,0,0,0
SES_002603,USER_1064,2025-12-17T11:11:45.375Z,Email,Desktop,Canada,Sports,1,1,1,1,1,3,975.0,465.05,213.51,2025-12-17 11:11:45.375000+00:00,11,2,Wednesday,0,0,0,0
SES_002604,USER_922,2025-12-21T13:28:38.842Z,Direct,Tablet,UK,N/A,1,0,0,0,0,2,296.0,0.0,0.0,2025-12-21 13:28:38.842000+00:00,13,6,Sunday,1,0,0,0
SES_002605,USER_848,2025-12-25T07:31:21.854Z,Google,Mobile,USA,N/A,1,0,0,0,0,3,1422.0,0.0,0.0,2025-12-25 07:31:21.854000+00:00,7,3,Thursday,0,0,0,0
SES_002606,USER_2606,2025-12-13T02:46:27.609Z,Facebook,Unknown,Australia,N/A,1,0,0,0,0,3,423.0,0.0,0.0,2025-12-13 02:46:27.609000+00:00,2,5,Saturday,1,0,0,0
SES_002607,USER_2607,2025-12-17T22:21:20.301Z,Google,Unknown,USA,N/A,1,0,0,0,0,2,205.0,0.0,0.0,2025-12-17 22:21:20.301000+00:00,22,2,Wednesday,0,0,0,0
SES_002608,USER_1804,2025-12-21T05:10:22.718Z,Email,Desktop,Canada,N/A,1,0,0,0,0,2,1439.0,0.0,0.0,2025-12-21 05:10:22.718000+00:00,5,6,Sunday,1,0,0,0
SES_002609,USER_2609,2025-12-25T19:37:13.098Z,Email,Mobile,Canada,Uncategorized,1,1,0,0,0,5,1324.0,0.0,0.0,2025-12-25 19:37:13.098000+00:00,19,3,Thursday,0,0,0,0
SES_002610,USER_2610,2024-12-16T12:00:00.000Z,Google,Mobile,Unknown,N/A,1,0,0,0,0,3,1285.0,0.0,0.0,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_002611,USER_2611,2025-12-03T21:17:46.287Z,Google,Desktop,UK,Toys,1,1,0,0,0,1,1805.0,0.0,0.0,2025-12-03 21:17:46.287000+00:00,21,2,Wednesday,0,0,0,0
SES_002612,USER_1293,2025-12-20T11:40:08.114Z,Facebook,Desktop,India,N/A,1,0,0,0,0,3,483.0,0.0,0.0,2025-12-20 11:40:08.114000+00:00,11,5,Saturday,1,0,0,0
SES_002613,USER_2613,2025-12-06T13:58:40.405Z,Referral,Desktop,Germany,Fashion,1,1,1,0,0,14,96.0,157.05,0.0,2025-12-06 13:58:40.405000+00:00,13,5,Saturday,1,0,1,0
SES_002614,USER_2614,2025-12-07T08:43:48.120Z,Instagram,Tablet,Canada,Toys,1,1,1,1,1,11,697.0,297.09,162.9,2025-12-07 08:43:48.120000+00:00,8,6,Sunday,1,0,0,0
SES_002615,USER_2615,2025-12-30T08:16:13.964Z,Google,Unknown,UK,Home & Garden,1,1,0,0,0,14,564.0,0.0,0.0,2025-12-30 08:16:13.964000+00:00,8,1,Tuesday,0,0,0,0
SES_002616,USER_2616,2025-12-18T17:17:10.539Z,Referral,Desktop,Canada,Beauty,1,1,1,0,0,2,36.0,527.41,0.0,2025-12-18 17:17:10.539000+00:00,17,3,Thursday,0,0,1,0
SES_002617,USER_2617,2025-12-08T19:41:49.044Z,Email,Mobile,Unknown,N/A,1,0,0,0,0,1,891.0,0.0,0.0,2025-12-08 19:41:49.044000+00:00,19,0,Monday,0,0,0,0
SES_002618,USER_2618,2025-12-31T04:18:25.159Z,Google,Tablet,India,Books,1,1,1,1,1,10,1215.0,211.29,381.05,2025-12-31 04:18:25.159000+00:00,4,2,Wednesday,0,0,0,0
SES_002619,USER_2619,2025-12-05T04:51:30.464Z,Referral,Mobile,USA,N/A,1,0,0,0,0,2,1654.0,0.0,0.0,2025-12-05 04:51:30.464000+00:00,4,4,Friday,0,0,0,0
SES_002620,USER_216,2025-12-11T10:10:12.020Z,Instagram,Tablet,France,Uncategorized,1,1,0,0,0,2,959.0,0.0,0.0,2025-12-11 10:10:12.020000+00:00,10,3,Thursday,0,0,0,0
SES_002621,USER_574,2025-12-22T08:46:15.113Z,Organic Search,Tablet,UK,Beauty,1,1,0,0,0,5,1004.0,0.0,0.0,2025-12-22 08:46:15.113000+00:00,8,0,Monday,0,0,0,0
SES_002622,USER_1200,2025-12-07T19:35:54.310Z,Email,Tablet,USA,N/A,1,0,0,0,0,3,346.0,0.0,0.0,2025-12-07 19:35:54.310000+00:00,19,6,Sunday,1,0,0,0
SES_002623,USER_1588,2025-12-21T16:58:45.977Z,Direct,Desktop,USA,Home & Garden,1,1,0,0,0,3,1801.0,0.0,0.0,2025-12-21 16:58:45.977000+00:00,16,6,Sunday,1,0,0,0
SES_002624,USER_1362,2025-12-11T09:21:51.468Z,Email,Desktop,USA,Books,1,1,0,0,0,14,1728.0,0.0,0.0,2025-12-11 09:21:51.468000+00:00,9,3,Thursday,0,0,0,0
SES_002625,USER_2625,2025-12-31T01:42:32.577Z,Instagram,Tablet,USA,Fashion,1,1,0,0,0,1,960.0,0.0,0.0,2025-12-31 01:42:32.577000+00:00,1,2,Wednesday,0,0,0,0
SES_002626,USER_743,2025-12-01T01:23:04.727Z,Google,Mobile,USA,N/A,1,0,0,0,0,2,1132.0,0.0,0.0,2025-12-01 01:23:04.727000+00:00,1,0,Monday,0,0,0,0
SES_002627,USER_2627,2025-12-19T02:57:14.854Z,Email,Tablet,India,N/A,1,0,0,0,0,3,232.0,0.0,0.0,2025-12-19 02:57:14.854000+00:00,2,4,Friday,0,0,0,0
SES_002628,USER_2628,2025-12-28T18:00:54.230Z,Email,Tablet,India,Beauty,1,1,0,0,0,11,547.0,0.0,0.0,2025-12-28 18:00:54.230000+00:00,18,6,Sunday,1,0,0,0
SES_002629,USER_2629,2025-12-10T21:07:58.403Z,Organic Search,Mobile,UK,Books,1,1,1,0,0,15,1758.0,188.38,0.0,2025-12-10 21:07:58.403000+00:00,21,2,Wednesday,0,0,1,0
SES_002630,USER_2630,2024-12-16T12:00:00.000Z,Facebook,Mobile,UK,Beauty,1,1,0,0,0,6,497.0,0.0,0.0,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_002631,USER_2631,2025-12-27T22:23:25.112Z,Google,Tablet,USA,N/A,1,0,0,0,0,2,1677.0,0.0,0.0,2025-12-27 22:23:25.112000+00:00,22,5,Saturday,1,0,0,0
SES_002632,USER_2632,2025-12-20T12:47:39.761Z,Organic Search,Tablet,India,Electronics,1,1,0,0,0,11,1312.0,0.0,0.0,2025-12-20 12:47:39.761000+00:00,12,5,Saturday,1,0,0,0
SES_002633,USER_2633,2025-12-10T20:03:58.694Z,Google,Desktop,France,Toys,1,1,0,0,0,2,272.0,0.0,0.0,2025-12-10 20:03:58.694000+00:00,20,2,Wednesday,0,0,0,0
SES_002634,USER_167,2025-12-22T15:19:02.613Z,Google,Desktop,Canada,N/A,1,0,0,0,0,1,1379.0,0.0,0.0,2025-12-22 15:19:02.613000+00:00,15,0,Monday,0,0,0,0
SES_002635,USER_2635,2025-12-29T03:04:29.951Z,Email,Mobile,Unknown,Home & Garden,1,1,1,1,1,4,778.0,300.86,439.71,2025-12-29 03:04:29.951000+00:00,3,0,Monday,0,0,0,0
SES_002636,USER_2636,2025-12-19T22:37:33.966Z,Instagram,Desktop,USA,Sports,1,1,0,0,0,4,1254.0,0.0,0.0,2025-12-19 22:37:33.966000+00:00,22,4,Friday,0,0,0,0
SES_002637,USER_2637,2025-12-12T09:30:18.579Z,Instagram,Mobile,UK,Home & Garden,1,1,0,0,0,5,1369.0,0.0,0.0,2025-12-12 09:30:18.579000+00:00,9,4,Friday,0,0,0,0
SES_002638,USER_2638,2025-12-10T07:53:55.457Z,Google,Desktop,India,Books,1,1,0,0,0,10,975.0,0.0,0.0,2025-12-10 07:53:55.457000+00:00,7,2,Wednesday,0,0,0,0
SES_002639,USER_1716,2025-12-16T10:02:28.681Z,Referral,Desktop,India,N/A,1,0,0,0,0,2,1628.0,0.0,0.0,2025-12-16 10:02:28.681000+00:00,10,1,Tuesday,0,0,0,0
SES_002640,USER_2640,2025-12-05T16:46:53.590Z,Direct,Mobile,UK,Uncategorized,1,1,0,0,0,6,1543.0,0.0,0.0,2025-12-05 16:46:53.590000+00:00,16,4,Friday,0,0,0,0
SES_002641,USER_2641,2025-12-20T00:42:54.401Z,Instagram,Desktop,France,Books,1,1,0,0,0,14,561.0,0.0,0.0,2025-12-20 00:42:54.401000+00:00,0,5,Saturday,1,0,0,0
SES_002642,USER_2642,2025-12-31T02:36:36.199Z,Facebook,Desktop,UK,N/A,1,0,0,0,0,2,668.0,0.0,0.0,2025-12-31 02:36:36.199000+00:00,2,2,Wednesday,0,0,0,0
SES_002643,USER_1095,2025-12-05T23:33:07.905Z,Referral,Desktop,India,Beauty,1,1,0,0,0,4,1502.0,0.0,0.0,2025-12-05 23:33:07.905000+00:00,23,4,Friday,0,0,0,0
SES_002644,USER_2644,2025-12-12T05:21:46.658Z,Organic Search,Mobile,Unknown,N/A,1,0,0,0,0,2,1690.0,0.0,0.0,2025-12-12 05:21:46.658000+00:00,5,4,Friday,0,0,0,0
SES_002645,USER_1659,2025-12-08T21:12:02.261Z,Email,Desktop,Canada,N/A,1,0,0,0,0,3,1145.0,0.0,0.0,2025-12-08 21:12:02.261000+00:00,21,0,Monday,0,0,0,0
SES_002646,USER_70,2025-12-24T09:28:42.083Z,Referral,Mobile,USA,Uncategorized,1,1,0,0,0,8,296.0,0.0,0.0,2025-12-24 09:28:42.083000+00:00,9,2,Wednesday,0,0,0,0
SES_002647,USER_1127,2025-12-04T23:16:44.171Z,Referral,Desktop,Unknown,N/A,1,0,0,0,0,1,1183.0,0.0,0.0,2025-12-04 23:16:44.171000+00:00,23,3,Thursday,0,0,0,0
SES_002648,USER_2648,2025-12-14T11:49:33.274Z,Google,Tablet,USA,Beauty,1,1,1,0,0,3,1706.0,156.19,0.0,2025-12-14 11:49:33.274000+00:00,11,6,Sunday,1,0,1,0
SES_002649,USER_2649,2025-12-16T07:39:56.881Z,Google,Tablet,USA,N/A,1,0,0,0,0,3,325.0,0.0,0.0,2025-12-16 07:39:56.881000+00:00,7,1,Tuesday,0,0,0,0
SES_002650,USER_2650,2025-12-08T00:58:09.109Z,Direct,Unknown,Canada,Uncategorized,1,1,0,0,0,6,625.0,0.0,0.0,2025-12-08 00:58:09.109000+00:00,0,0,Monday,0,0,0,0
SES_002651,USER_2651,2025-12-23T05:00:02.841Z,Email,Desktop,Germany,Home & Garden,1,1,1,1,1,5,191.0,111.75,211.19,2025-12-23 05:00:02.841000+00:00,5,1,Tuesday,0,0,0,0
SES_002652,USER_344,2024-12-16T12:00:00.000Z,Google,Desktop,USA,N/A,1,0,0,0,0,1,1746.0,0.0,0.0,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_002653,USER_2653,2025-12-13T15:26:16.560Z,Email,Mobile,Canada,N/A,1,0,0,0,0,2,222.0,0.0,0.0,2025-12-13 15:26:16.560000+00:00,15,5,Saturday,1,0,0,0
SES_002654,USER_561,2025-12-13T10:53:51.087Z,Instagram,Desktop,France,Sports,1,1,1,0,0,2,1691.0,80.92,0.0,2025-12-13 10:53:51.087000+00:00,10,5,Saturday,1,0,1,0
SES_002655,USER_2655,2025-12-16T11:39:22.960Z,Organic Search,Desktop,Germany,N/A,1,0,0,0,0,3,1340.0,0.0,0.0,2025-12-16 11:39:22.960000+00:00,11,1,Tuesday,0,0,0,0
SES_002656,USER_2656,2025-12-01T03:04:18.708Z,Organic Search,Tablet,Australia,N/A,1,0,0,0,0,2,1780.0,0.0,0.0,2025-12-01 03:04:18.708000+00:00,3,0,Monday,0,0,0,0
SES_002657,USER_2657,2025-12-08T18:03:01.047Z,Google,Mobile,Germany,Home & Garden,1,1,0,0,0,10,1406.0,0.0,0.0,2025-12-08 18:03:01.047000+00:00,18,0,Monday,0,0,0,0
SES_002658,USER_2658,2025-12-20T18:48:42.470Z,Direct,Desktop,USA,Books,1,1,0,0,0,10,1724.0,0.0,0.0,2025-12-20 18:48:42.470000+00:00,18,5,Saturday,1,0,0,0
SES_002659,USER_2659,2025-12-12T20:36:02.993Z,Email,Unknown,France,Beauty,1,1,1,1,1,4,85.0,92.54,257.99,2025-12-12 20:36:02.993000+00:00,20,4,Friday,0,0,0,0
SES_002660,USER_1052,2025-12-19T01:48:07.707Z,Google,Unknown,USA,Sports,1,1,1,1,1,14,308.0,460.87,248.44,2025-12-19 01:48:07.707000+00:00,1,4,Friday,0,0,0,0
SES_002661,USER_397,2025-12-20T07:59:49.897Z,Google,Mobile,USA,Uncategorized,1,1,0,0,0,12,1255.0,0.0,0.0,2025-12-20 07:59:49.897000+00:00,7,5,Saturday,1,0,0,0
SES_002662,USER_1734,2025-12-10T16:36:43.540Z,Email,Mobile,Canada,Uncategorized,1,1,1,1,1,6,181.0,0.0,374.75,2025-12-10 16:36:43.540000+00:00,16,2,Wednesday,0,0,0,0
SES_002663,USER_2663,2025-12-10T23:32:59.176Z,Google,Mobile,France,N/A,1,0,0,0,0,2,271.0,0.0,0.0,2025-12-10 23:32:59.176000+00:00,23,2,Wednesday,0,0,0,0
SES_002664,USER_331,2025-12-19T17:07:20.375Z,Facebook,Desktop,India,Beauty,1,1,0,0,0,6,416.0,0.0,0.0,2025-12-19 17:07:20.375000+00:00,17,4,Friday,0,0,0,0
SES_002665,USER_2665,2025-12-15T23:52:26.475Z,Facebook,Tablet,USA,Uncategorized,1,1,0,0,0,14,839.0,0.0,0.0,2025-12-15 23:52:26.475000+00:00,23,0,Monday,0,0,0,0
SES_002666,USER_2666,2025-12-03T20:08:19.821Z,Referral,Unknown,USA,N/A,1,0,0,0,0,2,421.0,0.0,0.0,2025-12-03 20:08:19.821000+00:00,20,2,Wednesday,0,0,0,0
SES_002667,USER_1957,2025-12-28T03:34:14.081Z,Email,Mobile,Unknown,N/A,1,0,0,0,0,3,1577.0,0.0,0.0,2025-12-28 03:34:14.081000+00:00,3,6,Sunday,1,0,0,0
SES_002668,USER_2668,2025-12-20T15:51:02.432Z,Instagram,Tablet,India,N/A,1,0,0,0,0,3,1821.0,0.0,0.0,2025-12-20 15:51:02.432000+00:00,15,5,Saturday,1,0,0,0
SES_002669,USER_2669,2025-12-14T07:08:01.886Z,Email,Desktop,USA,Home & Garden,1,1,0,0,0,9,725.0,0.0,0.0,2025-12-14 07:08:01.886000+00:00,7,6,Sunday,1,0,0,0
SES_002670,USER_1981,2025-12-13T19:51:46.352Z,Google,Tablet,UK,Electronics,1,1,0,0,0,4,975.0,0.0,0.0,2025-12-13 19:51:46.352000+00:00,19,5,Saturday,1,0,0,0
SES_002671,USER_815,2025-12-02T22:21:52.876Z,Email,Desktop,USA,Sports,1,1,0,0,0,12,914.0,0.0,0.0,2025-12-02 22:21:52.876000+00:00,22,1,Tuesday,0,0,0,0
SES_002672,USER_341,2025-12-15T11:37:19.458Z,Instagram,Unknown,USA,N/A,1,0,0,0,0,1,944.0,0.0,0.0,2025-12-15 11:37:19.458000+00:00,11,0,Monday,0,0,0,0
SES_002673,USER_2673,2025-12-07T23:44:32.695Z,Referral,Mobile,Unknown,N/A,1,0,0,0,0,1,1614.0,0.0,0.0,2025-12-07 23:44:32.695000+00:00,23,6,Sunday,1,0,0,0
SES_002674,USER_495,2025-12-16T09:15:32.418Z,Email,Mobile,USA,N/A,1,0,0,0,0,3,1514.0,0.0,0.0,2025-12-16 09:15:32.418000+00:00,9,1,Tuesday,0,0,0,0
SES_002675,USER_139,2025-12-20T07:31:51.684Z,Google,Desktop,France,N/A,1,0,0,0,0,2,915.0,0.0,0.0,2025-12-20 07:31:51.684000+00:00,7,5,Saturday,1,0,0,0
SES_002676,USER_1657,2025-12-15T04:26:17.317Z,Google,Mobile,Germany,N/A,1,0,0,0,0,1,1002.0,0.0,0.0,2025-12-15 04:26:17.317000+00:00,4,0,Monday,0,0,0,0
SES_002677,USER_2677,2025-12-23T02:46:11.821Z,Email,Desktop,Canada,Sports,1,1,1,0,0,3,311.0,95.54,0.0,2025-12-23 02:46:11.821000+00:00,2,1,Tuesday,0,0,1,0
SES_002678,USER_2678,2025-12-02T06:08:15.324Z,Email,Tablet,India,N/A,1,0,0,0,0,2,1745.0,0.0,0.0,2025-12-02 06:08:15.324000+00:00,6,1,Tuesday,0,0,0,0
SES_002679,USER_1731,2025-12-15T22:22:21.566Z,Organic Search,Mobile,UK,Beauty,1,1,0,0,0,2,1650.0,0.0,0.0,2025-12-15 22:22:21.566000+00:00,22,0,Monday,0,0,0,0
SES_002680,USER_2680,2025-12-25T13:53:31.891Z,Email,Mobile,Australia,Fashion,1,1,0,0,0,7,81.0,0.0,0.0,2025-12-25 13:53:31.891000+00:00,13,3,Thursday,0,0,0,0
SES_002681,USER_2681,2025-12-22T15:50:57.894Z,Email,Tablet,France,Beauty,1,1,1,1,0,13,530.0,0.0,0.0,2025-12-22 15:50:57.894000+00:00,15,0,Monday,0,0,1,1
SES_002682,USER_1906,2025-12-04T18:23:33.651Z,Referral,Mobile,Unknown,N/A,1,0,0,0,0,3,66.0,0.0,0.0,2025-12-04 18:23:33.651000+00:00,18,3,Thursday,0,0,0,0
SES_002683,USER_792,2025-12-21T20:39:58.018Z,Facebook,Desktop,India,Home & Garden,1,1,0,0,0,6,942.0,0.0,0.0,2025-12-21 20:39:58.018000+00:00,20,6,Sunday,1,0,0,0
SES_002684,USER_2684,2025-12-06T06:36:16.014Z,Email,Desktop,India,Fashion,1,1,0,0,0,7,1252.0,0.0,0.0,2025-12-06 06:36:16.014000+00:00,6,5,Saturday,1,0,0,0
SES_002685,USER_2685,2025-12-13T04:35:22.937Z,Google,Mobile,Germany,N/A,1,0,0,0,0,2,1429.0,0.0,0.0,2025-12-13 04:35:22.937000+00:00,4,5,Saturday,1,0,0,0
SES_002686,USER_2686,2025-12-02T23:44:39.015Z,Google,Mobile,France,Uncategorized,1,1,0,0,0,5,975.0,0.0,0.0,2025-12-02 23:44:39.015000+00:00,23,1,Tuesday,0,0,0,0
SES_002687,USER_2687,2025-12-15T13:21:26.853Z,Email,Unknown,UK,Toys,1,1,0,0,0,6,316.0,0.0,0.0,2025-12-15 13:21:26.853000+00:00,13,0,Monday,0,0,0,0
SES_002688,USER_1072,2025-12-18T21:19:18.914Z,Facebook,Tablet,USA,Home & Garden,1,1,1,1,1,6,574.0,384.13,275.63,2025-12-18 21:19:18.914000+00:00,21,3,Thursday,0,0,0,0
SES_002689,USER_2689,2025-12-08T02:27:30.299Z,Referral,Desktop,USA,N/A,1,0,0,0,0,2,1783.0,0.0,0.0,2025-12-08 02:27:30.299000+00:00,2,0,Monday,0,0,0,0
SES_002690,USER_2690,2025-12-23T19:44:12.237Z,Email,Desktop,UK,Toys,1,1,0,0,0,14,750.0,0.0,0.0,2025-12-23 19:44:12.237000+00:00,19,1,Tuesday,0,0,0,0
SES_002691,USER_2691,2025-12-14T15:57:08.373Z,Email,Mobile,Germany,N/A,1,0,0,0,0,3,996.0,0.0,0.0,2025-12-14 15:57:08.373000+00:00,15,6,Sunday,1,0,0,0
SES_002692,USER_2692,2025-12-22T21:58:53.498Z,Google,Unknown,USA,N/A,1,0,0,0,0,1,95.0,0.0,0.0,2025-12-22 21:58:53.498000+00:00,21,0,Monday,0,0,0,0
SES_002693,USER_2693,2025-12-30T21:43:31.505Z,Organic Search,Desktop,Unknown,Fashion,1,1,1,0,0,6,231.0,483.44,0.0,2025-12-30 21:43:31.505000+00:00,21,1,Tuesday,0,0,1,0
SES_002694,USER_2694,2025-12-18T22:55:21.436Z,Facebook,Tablet,India,N/A,1,0,0,0,0,1,1148.0,0.0,0.0,2025-12-18 22:55:21.436000+00:00,22,3,Thursday,0,0,0,0
SES_002695,USER_1497,2025-12-04T05:37:32.184Z,Organic Search,Desktop,Unknown,N/A,1,0,0,0,0,2,1388.0,0.0,0.0,2025-12-04 05:37:32.184000+00:00,5,3,Thursday,0,0,0,0
